drug,K_new,B,alpha,f1_baseline,f1_rappor,f1_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,privacy_utility_score,js_divergence,n,prevalence,epsilon,js_global
methamphetamine,50,30,0.7,0.034536082474226806,0.01717298518704494,0.017989773448288733,0.002166292269273781,0.00010338386370767607,6.217921080345313e-05,0.047723876031895755,0.02870305714763864,0.016637029279181103,0.08130923774957821,173729,0.008593844435874264,1.0,0.4409028347578777
methamphetamine,30,30,0.7,0.028824184193567286,0.017322783367523038,0.017322783367523038,0.001942788225471155,0.0001134331455394802,0.0001134331455394802,0.05838677836951116,0.05838677836951116,0.01621428076747679,0.06836581997949116,173729,0.008593844435874264,1.0,0.4409028347578777
inhalants,639,30,0.7,0.03983039958884749,0.024107109742981123,0.02298116820938398,0.005385106667635345,0.0013568618168042466,6.298272761734192e-05,0.2519656342109298,0.011695725174000736,0.01592999705566931,0.44263480583665477,173729,0.012467693937108946,1.0,0.4409028347578777
inhalants,639,30,0.7,0.03983039958884749,0.024107109742981123,0.02298116820938398,0.005385106667635345,0.0013568618168042466,6.298272761734192e-05,0.2519656342109298,0.011695725174000736,0.01592999705566931,0.44263480583665477,173729,0.012467693937108946,1.0,0.4409028347578777
inhalants,500,30,0.7,0.03947482827580211,0.023845249199075387,0.02305868831262122,0.0047028620549306255,0.001135386150337066,6.713918817210706e-05,0.24142450641236485,0.014276240167775336,0.016256333521488427,0.4184433582234952,173729,0.012467693937108946,1.0,0.4409028347578777
inhalants,200,30,0.7,0.03443598824504559,0.024223385689354275,0.02530876695687386,0.0022319845390891342,0.0004019261724357108,9.416421985599744e-05,0.18007569738800056,0.042188562782081614,0.01974268120751013,0.2819316024434609,173729,0.012467693937108946,1.0,0.4409028347578777
inhalants,100,30,0.7,0.03417786764997423,0.022050447518307568,0.02297200287150036,0.0016202536035315723,0.00018712009172896246,7.339359931076708e-05,0.11548815032480576,0.04529759980215155,0.019590866207201088,0.17258740009446105,173729,0.012467693937108946,1.0,0.4409028347578777
inhalants,50,30,0.7,0.03228661749209694,0.025295109612141653,0.024883849121978108,0.0009287244934430101,0.00017899095839821888,8.166656210374797e-05,0.19272772459640358,0.08793411036354812,0.02301270372365115,0.08130923774957821,173729,0.012467693937108946,1.0,0.4409028347578777
inhalants,30,30,0.7,0.031114246463446328,0.02494688506613666,0.02494688506613666,0.0007377620424283759,0.00010579147618086323,0.00010579147618086323,0.14339511942447727,0.14339511942447727,0.023350508411637085,0.06836581997949116,173729,0.012467693937108946,1.0,0.4409028347578777
hallucinogens,639,30,0.7,0.12205111402359109,0.06839340699148705,0.06679746722554178,0.013547617218109237,0.0014260952726585664,0.00010925617239797671,0.10526539462247947,0.008064604324067621,0.04630240928285565,0.44263480583665477,173729,0.037564252370070626,1.0,0.4409028347578777
